Postcode,Latitude,Longitude,Total Crimes
10467,40.872551,-73.875374,0
10475,40.875894,-73.833863,0
10475,40.875894,-73.833863,0
10475,40.875894,-73.833863,11
10475,40.87302,-73.833776,1
10475,40.87529,-73.833912,22
10473,40.818228,-73.856302,2
10451,40.813641,-73.925313,0
10451,40.813641,-73.925313,0
10451,40.813641,-73.925313,0
10451,40.813641,-73.925313,17
10456,40.818874,-73.905927,0
10456,40.818874,-73.905927,0
10456,40.818874,-73.905927,0
10456,40.818874,-73.905927,0
10456,40.818874,-73.905927,37
10475,40.883025,-73.830366,0
10475,40.883025,-73.830366,0
10475,40.883025,-73.830366,11
10465,40.826526,-73.818417,0
10465,40.826526,-73.818417,0
10465,40.826526,-73.818417,0
10465,40.826526,-73.818417,0
10465,40.826526,-73.818417,10
10457,40.843546,-73.889755,0
10457,40.843546,-73.889755,0
10457,40.843546,-73.889755,0
10457,40.843546,-73.889755,22
10462,40.834782,-73.846632,4
10456,40.828419,-73.900721,0
10456,40.828419,-73.900721,0
10456,40.828419,-73.900721,5
10458,40.855263,-73.881139,6
10468,40.859686,-73.906495,9
10458,40.856723,-73.897885,1
10457,40.8486,-73.893654,0
10453,40.852536,-73.921467,0
10453,40.852536,-73.921467,0
10453,40.852536,-73.921467,0
10453,40.852536,-73.921467,16
10457,40.846236,-73.887405,2
10452,40.842495,-73.916082,0
10452,40.842495,-73.916082,0
10452,40.842495,-73.916082,2
10458,40.858815,-73.890232,4
10453,40.854432,-73.905566,3
10458,40.861668,-73.891337,2
10452,40.838224,-73.927891,0
10462,40.854415,-73.863732,0
10453,40.851823,-73.91118,0
10453,40.851823,-73.91118,0
10453,40.851823,-73.91118,10
10468,40.869007,-73.89749,1
10463,40.874411,-73.902573,4
10466,40.887831,-73.852694,0
10466,40.887831,-73.852694,0
10462,40.851405,-73.865036,28
10466,40.887831,-73.852694,0
10466,40.887831,-73.852694,38
10463,40.879368,-73.909896,17
10459,40.820579,-73.893128,16
10456,40.827642,-73.904473,0
10456,40.827642,-73.904473,0
10456,40.827642,-73.904473,0
10456,40.827642,-73.904473,0
10456,40.827642,-73.904473,26
10459,40.823532,-73.898872,0
10459,40.823532,-73.898872,0
10459,40.823532,-73.898872,0
10459,40.823532,-73.898872,32
10468,40.865593,-73.894758,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,0
10461,40.840702,-73.838545,78
10457,40.840422,-73.91091,0
10457,40.840422,-73.91091,0
10457,40.840422,-73.91091,0
10457,40.840422,-73.91091,0
10457,40.840422,-73.91091,0
10457,40.840422,-73.91091,0
10457,40.840422,-73.91091,0
10472,40.831416,-73.877785,0
10457,40.840422,-73.91091,36
10469,40.859665,-73.861006,0
10469,40.859665,-73.861006,0
10469,40.859665,-73.861006,0
10469,40.859665,-73.861006,0
10469,40.859665,-73.861006,0
10469,40.859665,-73.861006,0
10469,40.859665,-73.861006,45
10472,40.831601,-73.878912,0
10472,40.831601,-73.878912,0
10472,40.831601,-73.878912,0
10472,40.831601,-73.878912,0
10472,40.831601,-73.878912,0
10472,40.831601,-73.878912,31
10472,40.831416,-73.877785,0
11223,40.595698,-73.97518,0
10472,40.831416,-73.877785,9
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,0
10467,40.875953,-73.86197,128
10468,40.870293,-73.898309,0
10468,40.870293,-73.898309,0
10468,40.870293,-73.898309,0
10468,40.870293,-73.898309,0
10468,40.870293,-73.898309,0
10468,40.870293,-73.898309,0
10468,40.870293,-73.898309,59
10458,40.860043,-73.888267,0
10458,40.860043,-73.888267,0
10458,40.860043,-73.888267,0
10458,40.860043,-73.888267,0
10458,40.860043,-73.888267,0
10458,40.860043,-73.888267,0
10458,40.860043,-73.888267,47
10468,40.882178,-73.88691,0
10468,40.882178,-73.88691,0
10468,40.882178,-73.88691,0
10468,40.882178,-73.88691,114
10468,40.87759,-73.89104,16
10451,40.815938,-73.930386,55
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10473,40.82229,-73.856167,0
10467,40.885116,-73.877679,0
10473,40.82229,-73.856167,62
10475,40.874091,-73.833904,0
10475,40.874091,-73.833904,0
10475,40.874091,-73.833904,42
10451,40.827607,-73.918681,15
10457,40.844958,-73.89705,22
10455,40.81825,-73.91103,0
10455,40.81825,-73.91103,0
10455,40.81825,-73.91103,12
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,0
10451,40.818232,-73.919867,0
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,0
10463,40.877105,-73.912256,99
10462,40.84473,-73.858207,0
10462,40.84473,-73.858207,0
10462,40.84473,-73.858207,4
10451,40.818232,-73.919867,0
11212,40.65744,-73.911053,13
10453,40.856586,-73.916198,2
10451,40.818232,-73.919867,0
10451,40.818232,-73.919867,0
10451,40.818232,-73.919867,23
10456,40.821675,-73.903546,0
10456,40.821675,-73.903546,0
10456,40.821675,-73.903546,23
10455,40.810803,-73.907015,0
10455,40.810803,-73.907015,0
10455,40.810803,-73.907015,0
10455,40.810803,-73.907015,0
10455,40.810803,-73.907015,9
10458,40.855698,-73.882715,0
10453,40.857842,-73.904202,3
10458,40.855698,-73.882715,0
10458,40.855698,-73.882715,0
10468,40.869296,-73.901525,0
10458,40.855698,-73.882715,0
10458,40.855698,-73.882715,0
10458,40.855698,-73.882715,14
10475,40.883026,-73.833227,1
10461,40.842289,-73.838949,1
10457,40.850666,-73.886996,0
10451,40.82231,-73.923829,0
10451,40.82231,-73.923829,0
10451,40.82231,-73.923829,0
10451,40.82231,-73.923829,43
10463,40.878322,-73.906556,1
10457,40.843588,-73.903236,18
10460,40.83087,-73.88626,9
10460,40.841794,-73.875366,28
10451,40.815938,-73.930386,0
10451,40.815938,-73.930386,0
10468,40.873938,-73.895382,0
10465,40.832117,-73.82749,0
10465,40.832117,-73.82749,0
10465,40.832117,-73.82749,0
10465,40.832117,-73.82749,0
10465,40.832117,-73.82749,0
10455,40.816532,-73.911747,0
10457,40.839244,-73.901316,0
10457,40.839244,-73.901316,0
11201,40.70071,-73.993241,6
10457,40.839244,-73.901316,0
10457,40.839244,-73.901316,32
10473,40.821146,-73.881479,0
10473,40.821146,-73.881479,0
10473,40.821146,-73.881479,20
10460,40.836356,-73.888361,23
10455,40.815878,-73.914404,0
11220,40.649042,-74.012289,2
11226,40.656183,-73.951583,0
11226,40.656183,-73.951583,0
11226,40.656183,-73.951583,0
11226,40.656183,-73.951583,5
11216,40.682663,-73.955338,2
11233,40.685695,-73.922463,2
11226,40.64859,-73.957138,4
11208,40.689697,-73.873109,0
11238,40.678297,-73.965541,0
11238,40.678297,-73.965541,0
11238,40.678297,-73.965541,3
11215,40.661061,-73.986534,4
11238,40.685491,-73.966291,2
11233,40.673073,-73.919594,0
11233,40.673073,-73.919594,0
11233,40.673073,-73.919594,9
11207,40.663673,-73.893754,0
11207,40.663673,-73.893754,0
11207,40.663673,-73.893754,6
11235,40.593521,-73.937672,0
11235,40.593521,-73.937672,0
11235,40.593521,-73.937672,9
11231,40.677343,-74.011558,6
11211,40.706023,-73.961476,0
11205,40.693018,-73.953034,2
11211,40.706023,-73.961476,0
11211,40.706023,-73.961476,4
11211,40.715351,-73.956716,0
11211,40.715351,-73.956716,0
11211,40.715351,-73.956716,0
11206,40.710609,-73.946977,0
11211,40.709647,-73.95465,0
11211,40.709647,-73.95465,0
11205,40.690765,-73.971376,0
11205,40.690765,-73.971376,0
11205,40.690765,-73.971376,1
11233,40.680727,-73.926597,0
11238,40.676774,-73.960058,0
11203,40.661886,-73.93994,5
11238,40.676774,-73.960058,0
11238,40.676774,-73.960058,1
11206,40.69407,-73.94756,0
11206,40.69407,-73.94756,0
11206,40.69407,-73.94756,2
11232,40.652701,-74.004743,1
11221,40.691037,-73.941342,0
11221,40.691037,-73.941342,0
11221,40.691037,-73.941342,2
11221,40.692126,-73.931731,0
11221,40.692126,-73.931731,0
11221,40.692126,-73.931731,0
11221,40.692126,-73.931731,7
11231,40.677564,-74.005166,0
11226,40.656046,-73.953742,1
11231,40.677564,-74.005166,0
11231,40.677564,-74.005166,3
11233,40.678049,-73.92032,2
11201,40.686951,-73.99806,0
11222,40.726587,-73.95427,0
11231,40.680445,-73.991949,0
11231,40.680445,-73.991949,0
11231,40.680445,-73.991949,12
11206,40.697152,-73.946641,0
11206,40.697152,-73.946641,0
11206,40.697152,-73.946641,0
11206,40.697152,-73.946641,0
11206,40.697152,-73.946641,9
11222,40.726135,-73.949649,4
11233,40.681896,-73.935963,0
11233,40.681896,-73.935963,0
11233,40.681896,-73.935963,5
11217,40.685264,-73.982639,3
11215,40.668916,-73.983195,0
11233,40.680463,-73.922264,0
11233,40.680463,-73.922264,0
11233,40.680463,-73.922264,9
11212,40.660306,-73.907355,14
11235,40.583125,-73.954037,2
11221,40.686592,-73.940747,8
11207,40.686746,-73.910693,3
11205,40.694633,-73.971165,0
11205,40.694633,-73.971165,0
11205,40.694633,-73.971165,11
11204,40.621871,-73.987396,0
11206,40.709941,-73.943641,0
11216,40.679097,-73.94684,9
11206,40.709941,-73.943641,0
11206,40.709941,-73.943641,0
11206,40.709941,-73.943641,27
11211,40.711704,-73.960275,10
11215,40.672015,-73.983947,5
11235,40.58792,-73.940532,3
11233,40.674103,-73.913273,0
11233,40.674103,-73.913273,0
11233,40.674103,-73.913273,21
11238,40.68505,-73.960659,0
11238,40.68505,-73.960659,0
11238,40.68505,-73.960659,1
11221,40.691274,-73.933697,0
11221,40.691274,-73.933697,0
11208,40.669387,-73.879614,13
11221,40.691274,-73.933697,0
11221,40.691274,-73.933697,11
11231,40.680149,-73.994938,2
11206,40.696733,-73.943652,0
11206,40.696733,-73.943652,0
11206,40.696733,-73.943652,2
11225,40.664007,-73.94922,21
11218,40.638686,-73.971651,7
11236,40.64883,-73.907774,10
11205,40.695633,-73.978215,6
11236,40.635553,-73.91079,11
11220,40.632379,-74.009223,0
11206,40.703624,-73.953146,17
11220,40.64366,-74.008252,2
11208,40.669387,-73.879614,0
11208,40.669387,-73.879614,0
11233,40.680318,-73.910644,0
11233,40.680318,-73.910644,0
11233,40.680318,-73.910644,0
11233,40.680318,-73.910644,0
11221,40.693313,-73.920666,4
11234,40.621224,-73.91287,0
11234,40.621224,-73.91287,0
11234,40.621224,-73.91287,8
11221,40.693161,-73.935765,2
11249,40.714785,-73.963,7
11238,40.682533,-73.968769,10
11237,40.700774,-73.91748,0
11215,40.660024,-73.987637,0
11215,40.660024,-73.987637,0
11215,40.660024,-73.987637,15
11224,40.578255,-73.979628,3
11204,40.60754,-73.984661,0
11204,40.60754,-73.984661,0
11204,40.60754,-73.984661,5
11223,40.601433,-73.986139,1
11230,40.621565,-73.965595,2
11224,40.57732,-73.971313,2
11214,40.597863,-73.991693,2
11209,40.63402,-74.029036,5
11209,40.618415,-74.028842,4
11219,40.632936,-74.00374,1
11221,40.693879,-73.913056,0
11215,40.663251,-73.981289,0
11208,40.681268,-73.884063,5
11222,40.723897,-73.942312,0
11221,40.70069,-73.927481,0
11221,40.70069,-73.927481,0
11221,40.70069,-73.927481,13
11228,40.61978,-74.000792,3
11205,40.688811,-73.971009,8
11236,40.642792,-73.908806,2
11236,40.635015,-73.897262,3
11237,40.697779,-73.916521,4
11205,40.692642,-73.958794,0
11205,40.692642,-73.958794,0
11205,40.692642,-73.958794,0
11205,40.692642,-73.958794,13
11210,40.625662,-73.938265,3
11206,40.700911,-73.938884,0
11204,40.623273,-73.978822,0
11237,40.703767,-73.922702,3
11215,40.667545,-73.991046,0
11222,40.719819,-73.948625,0
11222,40.719819,-73.948625,0
11222,40.719819,-73.948625,0
11222,40.719819,-73.948625,14
11228,40.624132,-74.018826,0
11214,40.604871,-73.995545,1
11218,40.648884,-73.975607,4
11219,40.641157,-73.993482,1
11211,40.71466,-73.946108,4
11203,40.65364,-73.933114,2
11232,40.651977,-74.006862,0
11232,40.651977,-74.006862,0
11232,40.651977,-74.006862,3
11233,40.682458,-73.917088,5
11216,40.67438,-73.951443,3
11226,40.641937,-73.965523,1
11231,40.68007,-74.001377,0
11231,40.68007,-74.001377,0
11231,40.68007,-74.001377,5
11206,40.701692,-73.932338,3
11206,40.705204,-73.939407,0
11206,40.705204,-73.939407,0
11206,40.705204,-73.939407,13
11206,40.698869,-73.945042,3
11207,40.669719,-73.892822,2
11212,40.66896,-73.904726,4
11207,40.693293,-73.90864,1
11210,40.632562,-73.954724,0
11210,40.633232,-73.954655,0
11210,40.633232,-73.954655,0
11229,40.601617,-73.959779,2
11215,40.657472,-73.97618,0
11233,40.677415,-73.908734,2
11205,40.695417,-73.959571,1
11207,40.672579,-73.884803,2
11208,40.675766,-73.869469,3
11219,40.637322,-73.999215,0
11225,40.666181,-73.949013,0
11225,40.666181,-73.949013,0
11225,40.666181,-73.949013,6
11237,40.707229,-73.919805,9
11214,40.607234,-74.007199,0
11219,40.637486,-73.985955,0
11207,40.66011,-73.885387,0
11207,40.66011,-73.885387,0
11207,40.66011,-73.885387,13
11213,40.669001,-73.934635,0
11213,40.669001,-73.934635,0
11213,40.669001,-73.934635,1
11232,40.64629,-74.001903,2
11209,40.630843,-74.01913,1
11208,40.68618,-73.869625,0
11208,40.68618,-73.869625,0
11208,40.68618,-73.869625,11
11232,40.657914,-74.000652,2
11207,40.665798,-73.897723,0
11207,40.665798,-73.897723,0
11207,40.665798,-73.897723,0
11207,40.665798,-73.897723,11
11212,40.665878,-73.911705,0
11212,40.665878,-73.911705,0
11212,40.665878,-73.911705,31
11219,40.624611,-74.005378,2
11204,40.608604,-73.974847,0
11233,40.675024,-73.915778,0
11218,40.640463,-73.977642,0
11204,40.627029,-73.989672,0
11204,40.627029,-73.989672,0
11204,40.627029,-73.989672,4
11203,40.648215,-73.946374,7
11212,40.660204,-73.913933,0
11212,40.660204,-73.913933,0
11212,40.660204,-73.913933,11
11212,40.659966,-73.904901,2
11209,40.623986,-74.033779,0
11214,40.611483,-73.994677,0
11224,40.577217,-74.000194,2
11212,40.665565,-73.926246,9
11207,40.662326,-73.894441,0
11207,40.662326,-73.894441,0
11207,40.662326,-73.894441,7
11233,40.672005,-73.924329,2
11204,40.629303,-73.979995,4
11210,40.621507,-73.950473,1
11229,40.596757,-73.933499,1
11235,40.579451,-73.943819,2
11236,40.644203,-73.892264,0
11206,40.708723,-73.940002,0
11206,40.708723,-73.940002,0
11206,40.708723,-73.940002,10
11210,40.612623,-73.951906,0
11210,40.612623,-73.951906,0
11210,40.612623,-73.951906,0
11210,40.63694,-73.937339,0
11230,40.616632,-73.963476,0
11214,40.603188,-74.001408,0
11228,40.618676,-74.012722,4
11208,40.666417,-73.876563,3
11234,40.621436,-73.925989,0
11228,40.614159,-74.006638,2
11204,40.61527,-73.987149,2
11229,40.597369,-73.948946,0
11234,40.613353,-73.930129,1
11203,40.642031,-73.931151,2
11235,40.586845,-73.96198,0
11213,40.672762,-73.927973,0
11213,40.672762,-73.927973,0
11213,40.672762,-73.927973,8
11236,40.643278,-73.896212,5
11214,40.587616,-73.985948,0
11207,40.66051,-73.890288,5
11208,40.676513,-73.863151,1
11223,40.602084,-73.970013,3
11223,40.590564,-73.969964,0
11230,40.63398,-73.966558,2
11208,40.670724,-73.874208,0
11215,40.67146,-73.977783,0
11208,40.670724,-73.874208,0
11208,40.670724,-73.874208,0
11208,40.670724,-73.874208,26
11212,40.659288,-73.922919,2
11220,40.640545,-74.000731,14
11213,40.663701,-73.936049,5
11234,40.613317,-73.938871,0
11204,40.634875,-73.981528,0
11204,40.634875,-73.981528,0
11204,40.634875,-73.981528,5
11208,40.664075,-73.866092,2
11235,40.579737,-73.956329,0
11235,40.579737,-73.956329,0
11235,40.579737,-73.956329,9
11204,40.615252,-73.97635,0
11204,40.62191,-73.995022,8
11223,40.6013,-73.976953,5
11228,40.610963,-74.013376,0
11218,40.645017,-73.980761,1
11203,40.65843,-73.929076,0
11203,40.65843,-73.929076,0
11203,40.65843,-73.929076,0
11203,40.65843,-73.929076,12
11236,40.651022,-73.91402,0
11229,40.60422,-73.955485,4
11203,40.654704,-73.941089,0
11234,40.615998,-73.912989,0
11204,40.60731,-73.986595,0
11204,40.60731,-73.986595,0
11204,40.60731,-73.986595,0
11223,40.608862,-73.965058,0
11224,40.578188,-73.99203,2
11210,40.623561,-73.946279,5
11225,40.669339,-73.960675,4
11213,40.676094,-73.935688,7
11203,40.648423,-73.925948,0
11203,40.648423,-73.925948,0
11214,40.595341,-73.993457,7
11203,40.648423,-73.925948,4
11226,40.648608,-73.952821,0
11226,40.648608,-73.952821,0
11226,40.648608,-73.952821,16
11204,40.612273,-73.986713,0
11226,40.64971,-73.966046,2
11206,40.707104,-73.945475,1
11234,40.632524,-73.924417,1
11212,40.658295,-73.920109,0
11212,40.658295,-73.920109,0
11212,40.658295,-73.920109,2
11235,40.579607,-73.962071,0
11235,40.590423,-73.951753,0
11229,40.604349,-73.955528,0
11216,40.690725,-73.950433,4
11206,40.702392,-73.941801,5
11216,40.681572,-73.945446,0
11216,40.681572,-73.945446,0
11216,40.681572,-73.945446,24
11228,40.62668,-74.01512,5
11207,40.654031,-73.894854,0
11201,40.687466,-73.988288,2
11233,40.683241,-73.930813,9
11212,40.666545,-73.910904,0
11212,40.666545,-73.910904,0
11212,40.666545,-73.910904,12
11209,40.620957,-74.03015,2
11205,40.696324,-73.97578,13
11203,40.657131,-73.928018,2
11210,40.637711,-73.948159,2
11205,40.690202,-73.961478,0
11205,40.690202,-73.961478,0
11205,40.690202,-73.961478,2
11217,40.67634,-73.977367,19
11233,40.677805,-73.915843,0
11233,40.677805,-73.915843,0
11233,40.677805,-73.915843,0
11233,40.677805,-73.915843,17
11236,40.635916,-73.886412,5
11207,40.657922,-73.879354,2
11221,40.694921,-73.927931,4
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,0
11212,40.656068,-73.907245,14
11236,40.634085,-73.907925,0
11229,40.596145,-73.928793,0
11229,40.60665,-73.939176,7
11212,40.667377,-73.908214,16
11203,40.646877,-73.920977,5
11235,40.591109,-73.9391,1
11201,40.697901,-73.98054,2
11224,40.574411,-73.99194,2
11213,40.674794,-73.942639,3
11207,40.67789,-73.889758,1
11221,40.695362,-73.915142,0
11221,40.695362,-73.915142,0
11221,40.695362,-73.915142,0
11221,40.695362,-73.915142,16
11207,40.671987,-73.893896,0
11207,40.671987,-73.893896,0
11207,40.671987,-73.893896,26
11201,40.685419,-73.993351,0
11212,40.665965,-73.918107,6
11201,40.685419,-73.993351,0
11201,40.685419,-73.993351,0
11201,40.685419,-73.993351,24
11207,40.688387,-73.910276,7
11206,40.697781,-73.947809,2
11212,40.670986,-73.908194,0
11212,40.670986,-73.908194,0
11212,40.670986,-73.908194,9
11221,40.691077,-73.918152,0
11208,40.677104,-73.883433,0
11212,40.665965,-73.918107,0
11208,40.677104,-73.883433,0
11208,40.677104,-73.883433,0
11208,40.677104,-73.883433,5
11201,40.701343,-73.982314,0
11224,40.5825,-73.973122,0
11224,40.582533,-73.973132,0
11224,40.582533,-73.973132,0
11224,40.582533,-73.973132,23
11206,40.694086,-73.940744,0
11206,40.694086,-73.940744,0
11206,40.694086,-73.940744,1
11216,40.686076,-73.945229,0
11216,40.686076,-73.945229,0
11216,40.686076,-73.945229,4
11207,40.655997,-73.886547,16
11201,40.701343,-73.982314,0
11201,40.701343,-73.982314,0
11201,40.701343,-73.982314,0
11239,40.645806,-73.881671,1
11221,40.688695,-73.935499,0
11215,40.670764,-73.987787,0
11221,40.688695,-73.935499,14
11221,40.688419,-73.924833,0
11221,40.688419,-73.924833,0
11221,40.688419,-73.924833,0
11219,40.632478,-74.007645,3
11234,40.621413,-73.908987,3
11201,40.694682,-73.988853,0
11201,40.694682,-73.988853,0
11201,40.694682,-73.988853,14
11220,40.642121,-74.018997,0
11220,40.642121,-74.018997,0
11220,40.642121,-74.018997,2
11238,40.674406,-73.960254,0
11238,40.674406,-73.960254,0
11238,40.674406,-73.960254,6
11217,40.680428,-73.980491,1
11206,40.7025,-73.948869,17
11211,40.709674,-73.954217,0
11225,40.665035,-73.959031,0
11225,40.665035,-73.959031,0
11225,40.665035,-73.959031,12
11221,40.68832,-73.932275,0
11221,40.68832,-73.932275,0
11221,40.68832,-73.932275,0
11221,40.68832,-73.932275,18
11212,40.668475,-73.912351,30
11207,40.668167,-73.897835,0
11207,40.668167,-73.897835,0
11207,40.668167,-73.897835,0
11224,40.574607,-73.996292,12
11209,40.63359,-74.023948,0
11212,40.672462,-73.906552,0
11212,40.672462,-73.906552,0
11212,40.672462,-73.906552,6
11232,40.650785,-74.008105,1
11213,40.674656,-73.927794,0
11213,40.674656,-73.927794,0
11213,40.674656,-73.927794,9
11208,40.676129,-73.880337,4
11239,40.64726,-73.881114,0
11239,40.64726,-73.881114,0
11239,40.64726,-73.881114,3
11212,40.665965,-73.918107,0
11209,40.627835,-74.040046,29
11236,40.647323,-73.892022,6
11217,40.687257,-73.983579,6
11224,40.57752,-73.969517,0
11224,40.57752,-73.969517,0
11224,40.57752,-73.969517,0
11232,40.654293,-74.005889,12
11237,40.698021,-73.920711,0
11221,40.694018,-73.915263,0
11221,40.694018,-73.915263,0
